5,2,0.6083421,0.497476,0.4177265,0.4394453,0.3342441,0.4982981,0.414509,0.3986348,0.2979179,0.5171742
5,0,0.653424,0.3559923,0.3595099,0.3573488,0.3586313,0.3564566,0.3176549,0.3534889,0.3178825,0.375325
